W_Account.5055,W_User.8,Community,2358000,53 Gulseth Road,Billings,MT,59112,USA,Hospitality,Buzzster,124,Public,1-(406)838-2249,Warm,Small Business,1980
W_Account.5056,W_User.6,Partner,1521000,20790 Rockefeller Trail,Huntington,WV,25721,USA,Retail,Divavu,79,Private,1-(304)228-6003,Cool,Mid-Market,1905
W_Account.5057,W_User.8,Social Media,3220000,05772 Ridgeway Road,Houston,TX,77245,USA,Retail,Pixoboo,219,Private,1-(713)399-2217,Cool,Small Business,1989
W_Account.5058,W_User.11,Social Media,2274000,130 Forest Run Center,Atlanta,GA,31136,USA,Engineering,Wikizz,114,Private,1-(404)935-5488,Hot,Small Business,1897
W_Account.5059,W_User.1,Website,3201000,5 Dottie Circle,Cincinnati,OH,45264,USA,Chemicals,Talane,181,Private,1-(513)829-1946,Hot,Small Business,1944
W_Account.5060,W_User.10,Cold Call,2057000,0435 Del Mar Hill,Rochester,NY,14609,USA,Environmental,Twinder,87,Public,1-(585)548-0155,Cool,Small Business,1887
W_Account.5061,W_User.2,Inbound Call,2680000,23220 Park Meadow Drive,Los Angeles,CA,90081,USA,Chemicals,Skinte,235,Public,1-(213)309-5325,Cool,Small Business,1955
W_Account.5062,W_User.20,Data.com,2264000,36 Buell Way,Tampa,FL,33647,USA,Other,Kwideo,230,Public,1-(813)479-7926,Cool,Small Business,1926
W_Account.5063,W_User.5,Community,2154000,101 New Castle Hill,Springfield,IL,62756,USA,Government,Jazzy,139,Public,1-(217)566-5636,Hot,Small Business,1966
W_Account.5064,W_User.17,Marketing Event,2780000,05 Pine View Alley,Portland,ME,04109,USA,Media,Eamia,225,Subsidiary,1-(207)764-7587,Hot,Mid-Market,1961
W_Account.5065,W_User.12,Cold Call,2622000,46833 Crest Line Hill,White Plains,NY,10633,USA,Other,Agimba,143,Public,1-(914)798-5705,Warm,Small Business,1927
W_Account.5066,W_User.9,Social Media,3741000,488 Crest Line Alley,Topeka,KS,66629,USA,Electronics,Realpoint,413,Public,1-(785)889-8464,Hot,Mid-Market,1944
W_Account.5067,W_User.15,Data.com,3131000,396 Chinook Alley,Fresno,CA,93709,USA,Healthcare & Life Sciences,Quatz,202,Subsidiary,1-(559)456-8412,Hot,Small Business,1885
W_Account.5068,W_User.14,Partner,2935000,07421 Northridge Center,Omaha,NE,68117,USA,Chemicals,Tekfly,187,Private,1-(402)502-4833,Warm,Small Business,1886
W_Account.5069,W_User.19,Partner,2457000,69037 Straubel Junction,Washington,DC,20062,USA,Insurance,Ozu,216,Public,1-(202)954-8979,Hot,Mid-Market,1890
W_Account.5070,W_User.3,Partner,2274000,923 Anderson Trail,Salt Lake City,UT,84135,USA,Education,Thoughtsphere,210,Private,1-(801)596-9867,Warm,Mid-Market,1961
W_Account.5071,W_User.4,Social Media,2960000,6 Steensland Place,Beaumont,TX,77705,USA,Technology,Oyope,170,Subsidiary,1-(936)187-0782,Warm,Mid-Market,2000
W_Account.5072,W_User.19,Social Media,3387000,54 Blue Bill Park Pass,Dallas,TX,75236,USA,Entertainment,Meevee,177,Public,1-(469)240-8128,Cool,Small Business,1991
W_Account.5073,W_User.14,Cold Call,3360000,70717 Florence Street,San Diego,CA,92176,USA,Insurance,Yodel,205,Public,1-(619)307-8668,Warm,Small Business,1924
W_Account.5074,W_User.11,Referral,2332000,695 Hallows Lane,Washington,DC,20404,USA,Other,Kwideo,138,Private,1-(202)848-2666,Warm,Small Business,1939
W_Account.5075,W_User.8,Partner,2869000,36634 Luster Crossing,Tucson,AZ,85720,USA,Food & Beverage,Quamba,198,Public,1-(520)643-6140,Hot,Small Business,1964
W_Account.5076,W_User.4,Data.com,2660000,2798 Sugar Crossing,Kansas City,KS,66112,USA,Utilities,Trudeo,133,Other,1-(816)153-6640,Hot,Small Business,1965
W_Account.5077,W_User.15,Website,3719000,009 Maryland Park,Lakeland,FL,33805,USA,Shipping,Gabtune,227,Private,1-(863)713-6748,Warm,Mid-Market,1899
W_Account.5078,W_User.11,Partner,2712000,401 Park Meadow Pass,Saint Paul,MN,55172,USA,Financial Services,Yozio,146,Other,1-(651)556-9868,Cool,Small Business,1963
W_Account.5079,W_User.17,Cold Call,2046000,1 Golf View Junction,Shreveport,LA,71105,USA,Food & Beverage,Yozio,176,Public,1-(318)386-9257,Hot,Mid-Market,2009
W_Account.5080,W_User.16,Social Media,2588000,230 Lighthouse Bay Avenue,Bakersfield,CA,93305,USA,Recreation,Zoomcast,198,Public,1-(805)750-1748,Cool,Small Business,2004
W_Account.5081,W_User.17,Website,2179000,0862 Delaware Circle,New Orleans,LA,70154,USA,Healthcare & Life Sciences,Cogibox,151,Private,1-(504)560-6449,Hot,Small Business,1986
W_Account.5082,W_User.11,Website,1520000,83932 Lyons Alley,Sacramento,CA,95818,USA,Other,Avamba,102,Private,1-(916)178-0016,Cool,Small Business,1911
W_Account.5083,W_User.10,Community,1860000,1110 Bluestem Way,Saint Paul,MN,55127,USA,Not For Profit,Innojam,101,Public,1-(651)500-1224,Warm,Small Business,1997
W_Account.5084,W_User.14,Marketing Event,3040000,599 Welch Street,San Diego,CA,92137,USA,Manufacturing,Bubblebox,172,Public,1-(619)559-6440,Hot,Small Business,1987
W_Account.5085,W_User.5,Marketing Event,1675000,726 Dunning Circle,Mobile,AL,36622,USA,Entertainment,Yakidoo,153,Subsidiary,1-(251)428-2630,Warm,Small Business,1944
W_Account.5086,W_User.2,Cold Call,2823000,360 Burrows Hill,Houston,TX,77025,USA,Government,Browseblab,227,Subsidiary,1-(713)397-0468,Cool,Small Business,1945
W_Account.5087,W_User.3,Partner,3238000,021 Manitowish Parkway,Toledo,OH,43605,USA,Media,Yotz,298,Private,1-(419)639-9892,Hot,Small Business,1964
W_Account.5088,W_User.20,Website,3853000,88 Crownhardt Center,Saint Louis,MO,63104,USA,Transportation,Wikizz,279,Private,1-(314)514-9971,Hot,Mid-Market,1902
W_Account.5089,W_User.14,Marketing Event,2719000,18 Quincy Court,Los Angeles,CA,90015,USA,Construction,Centimia,168,Private,1-(818)130-0931,Warm,Small Business,1886
W_Account.5090,W_User.17,Social Media,3437000,66969 Farmco Court,Arlington,TX,76096,USA,Communications,Thoughtblab,314,Subsidiary,1-(214)859-1964,Hot,Small Business,1880
W_Account.5091,W_User.13,Social Media,2614000,97 Karstens Road,Tuscaloosa,AL,35405,USA,Hospitality,Voomm,164,Public,1-(205)998-1229,Warm,Small Business,1901
W_Account.5092,W_User.14,Community,2829000,3 Sundown Avenue,Memphis,TN,38161,USA,Entertainment,Photobean,213,Public,1-(901)661-8117,Warm,Small Business,1885
W_Account.5093,W_User.1,Marketing Event,2678000,3 Stephen Parkway,Saint Paul,MN,55166,USA,Technology,Tagfeed,156,Public,1-(651)394-3110,Cool,Small Business,1978
W_Account.5094,W_User.9,Data.com,3378000,3 Oriole Crossing,South Lake Tahoe,CA,96154,USA,Machinery,Ntags,180,Public,1-(530)254-3372,Warm,Small Business,1965
W_Account.5095,W_User.7,Referral,2622000,7 Lakewood Point,Charleston,WV,25356,USA,Telecommunications,LiveZ,165,Public,1-(304)325-9727,Warm,Small Business,1884
W_Account.5096,W_User.6,Social Media,2400000,00 Hintze Court,Lubbock,TX,79405,USA,Construction,Topicstorm,170,Private,1-(806)313-0493,Hot,Small Business,1884
W_Account.5097,W_User.13,Data.com,2899000,6 Swallow Road,El Paso,TX,88579,USA,Biotechnology,Avamm,700,Private,1-(915)154-4706,Cool,Small Business,1966
W_Account.5098,W_User.18,Website,3467000,103 Schlimgen Plaza,Stockton,CA,95219,USA,Recreation,Eire,268,Subsidiary,1-(209)637-5421,Hot,Enterprise,1906
W_Account.5099,W_User.11,Partner,3637000,0939 Eggendart Plaza,Jacksonville,FL,32230,USA,Electronics,Twitterbridge,182,Other,1-(904)348-3300,Warm,Mid-Market,1950
W_Account.5100,W_User.3,Community,3088000,8 Maple Lane,Minneapolis,MN,55458,USA,Not For Profit,Innotype,161,Public,1-(612)832-3284,Cool,Small Business,1970
W_Account.5101,W_User.18,Partner,2878000,318 Bartelt Road,Everett,WA,98206,USA,Consulting,Yata,271,Private,1-(425)125-4370,Warm,Small Business,1880
W_Account.5102,W_User.3,Inbound Call,3038000,2 Hermina Drive,Pittsburgh,PA,15225,USA,Environmental,Oozz,351,Private,1-(412)874-8029,Cool,Small Business,2003
W_Account.5103,W_User.15,Cold Call,1751000,146 Bellgrove Court,Jacksonville,FL,32204,USA,Biotechnology,Tagfeed,118,Public,1-(904)169-9076,Warm,Small Business,1955
W_Account.5104,W_User.13,Community,2503000,2649 Esker Drive,Huntington,WV,25709,USA,Energy,Quinu,233,Private,1-(304)926-2740,Hot,Small Business,1927
W_Account.5105,W_User.7,Data.com,2142000,9 Shasta Court,Raleigh,NC,27626,USA,Engineering,Izio,132,Private,1-(919)822-1706,Cool,Small Business,1925
W_Account.5106,W_User.4,Marketing Event,3403000,7671 Shasta Pass,Petaluma,CA,94975,USA,Communications,Riffpath,157,Subsidiary,1-(707)384-7380,Warm,Small Business,1957
W_Account.5107,W_User.11,Partner,2231000,52469 North Avenue,Fresno,CA,93778,USA,Technology,Katz,143,Private,1-(559)426-7331,Cool,Enterprise,1898
W_Account.5108,W_User.20,Social Media,3054000,137 Warrior Junction,Trenton,NJ,08619,USA,Technology,Muxo,304,Private,1-(609)553-4610,Hot,Small Business,1976
W_Account.5109,W_User.16,Marketing Event,1757000,05465 Nobel Park,Bronx,NY,10474,USA,Utilities,Cogilith,203,Public,1-(718)954-3938,Cool,Enterprise,1921
W_Account.5110,W_User.19,Data.com,1989000,5 Algoma Plaza,Richmond,VA,23220,USA,Manufacturing,Zooxo,114,Private,1-(804)954-1143,Hot,Small Business,1992
W_Account.5111,W_User.5,Community,3969000,5 Browning Crossing,Memphis,TN,38114,USA,Construction,Zoomdog,225,Private,1-(901)663-2277,Warm,Small Business,2000
W_Account.5112,W_User.7,Partner,2864000,34583 Spohn Crossing,Chattanooga,TN,37450,USA,Consulting,Muxo,300,Private,1-(423)427-1637,Hot,Small Business,1917
W_Account.5113,W_User.6,Marketing Event,2377000,9 Oak Avenue,Sacramento,CA,94257,USA,Government,Bubblemix,229,Public,1-(916)701-0766,Hot,Enterprise,1923
W_Account.5114,W_User.17,Cold Call,2447000,725 Becker Junction,Hayward,CA,94544,USA,Communications,Yozio,144,Private,1-(925)450-3879,Warm,Small Business,1907
W_Account.5115,W_User.17,Cold Call,3116000,6845 Annamark Road,Little Rock,AR,72204,USA,Entertainment,Demizz,137,Private,1-(501)146-9237,Hot,Small Business,1929
W_Account.5116,W_User.17,Website,2653000,84 Jenifer Circle,Jackson,MS,39210,USA,Healthcare & Life Sciences,Divanoodle,152,Public,1-(601)633-3227,Hot,Small Business,1973
W_Account.5117,W_User.2,Inbound Call,2450000,9 Dottie Center,Atlanta,GA,30316,USA,Recreation,Cogilith,122,Private,1-(404)627-4647,Hot,Mid-Market,1928
W_Account.5118,W_User.15,Social Media,3760000,49815 Derek Point,Miami Beach,FL,33141,USA,Agriculture,Shufflester,190,Private,1-(305)480-3270,Hot,Small Business,1963
W_Account.5119,W_User.6,Data.com,2833000,0389 Sycamore Plaza,Montgomery,AL,36109,USA,Transportation,Innojam,247,Private,1-(334)232-4245,Hot,Enterprise,1980
W_Account.5120,W_User.13,Cold Call,2429000,494 Alpine Avenue,El Paso,TX,88574,USA,Technology,Gigaclub,244,Private,1-(915)283-0286,Hot,Small Business,1968
W_Account.5121,W_User.4,Inbound Call,3981000,686 Farragut Avenue,Greensboro,NC,27455,USA,Communications,Vipe,266,Private,1-(336)464-0559,Cool,Small Business,1950
W_Account.5122,W_User.2,Inbound Call,1433000,8 Spohn Point,Dayton,OH,45414,USA,Chemicals,Youbridge,80,Private,1-(937)148-9294,Cool,Mid-Market,1934
W_Account.5123,W_User.3,Community,2884000,598 Fair Oaks Hill,Jacksonville,FL,32225,USA,Consulting,Flipopia,130,Private,1-(904)207-0353,Hot,Small Business,1944
W_Account.5124,W_User.4,Inbound Call,2638000,2421 Canary Lane,Charlotte,NC,28235,USA,Other,Skippad,142,Private,1-(704)380-5865,Warm,Small Business,1971
W_Account.5125,W_User.17,Data.com,1376000,9 Buell Alley,Saint Cloud,MN,56372,USA,Government,Jabberbean,119,Public,1-(320)194-8827,Warm,Small Business,2000
W_Account.5126,W_User.2,Partner,3486000,10 Village Plaza,Fort Lauderdale,FL,33320,USA,Apparel,Bubblemix,234,Private,1-(754)935-4078,Warm,Small Business,1933
W_Account.5127,W_User.6,Partner,2012000,59140 Cherokee Center,San Luis Obispo,CA,93407,USA,Government,Riffpath,110,Subsidiary,1-(805)312-4958,Warm,Small Business,1976
W_Account.5128,W_User.16,Community,3656000,543 Johnson Lane,Salt Lake City,UT,84145,USA,Energy,Twitterbridge,225,Subsidiary,1-(801)783-3977,Warm,Small Business,1900
W_Account.5129,W_User.19,Social Media,2261000,44855 Dryden Point,Tampa,FL,33625,USA,Media,Browsetype,131,Subsidiary,1-(727)917-5123,Warm,Small Business,1965
W_Account.5130,W_User.19,Referral,2922000,468 Carberry Pass,Des Moines,IA,50320,USA,Government,Tavu,152,Other,1-(515)395-2874,Cool,Small Business,1948
W_Account.5131,W_User.15,Website,2780000,330 Banding Plaza,Carol Stream,IL,60158,USA,Recreation,Yata,299,Private,1-(309)721-8407,Cool,Small Business,1909
W_Account.5132,W_User.8,Cold Call,1907000,964 Green Ridge Terrace,Charlotte,NC,28247,USA,Insurance,Devbug,119,Private,1-(704)627-4979,Hot,Small Business,1934
W_Account.5133,W_User.1,Inbound Call,3093000,45548 Ilene Street,Lincoln,NE,68531,USA,Banking,Fivespan,225,Subsidiary,1-(402)951-5299,Hot,Small Business,1988
W_Account.5134,W_User.10,Community,3067000,52 Wayridge Drive,Tacoma,WA,98481,USA,Recreation,Zoomzone,155,Private,1-(253)319-9403,Hot,Mid-Market,1890
W_Account.5135,W_User.4,Data.com,2553000,93 Florence Pass,Minneapolis,MN,55423,USA,Healthcare & Life Sciences,Chatterpoint,116,Private,1-(218)440-1855,Warm,Small Business,1940
W_Account.5136,W_User.16,Inbound Call,2929000,820 Prentice Pass,Annapolis,MD,21405,USA,Biotechnology,Realpoint,165,Private,1-(443)392-0908,Warm,Mid-Market,1967
W_Account.5137,W_User.1,Referral,2524000,0 Northfield Park,Phoenix,AZ,85010,USA,Food & Beverage,Wikizz,127,Private,1-(602)259-3656,Cool,Small Business,1986
W_Account.5138,W_User.16,Cold Call,2331000,910 Longview Plaza,Jacksonville,FL,32209,USA,Retail,Divanoodle,123,Private,1-(904)185-6872,Cool,Mid-Market,1943
W_Account.5139,W_User.8,Community,2851000,0 Canary Hill,Boston,MA,02119,USA,Technology,Twitternation,166,Subsidiary,1-(617)390-2545,Warm,Small Business,1945
W_Account.5140,W_User.14,Website,3374000,8 Farmco Plaza,Albuquerque,NM,87140,USA,Telecommunications,Camimbo,272,Private,1-(505)363-9164,Hot,Mid-Market,1970
W_Account.5141,W_User.2,Data.com,2691000,809 Heffernan Plaza,Kansas City,KS,66160,USA,Insurance,Jaxspan,218,Other,1-(913)299-1494,Hot,Small Business,1959
W_Account.5142,W_User.3,Data.com,2310000,8 Iowa Circle,Houston,TX,77206,USA,Hospitality,Realfire,145,Private,1-(713)869-7605,Warm,Small Business,1955
W_Account.5143,W_User.12,Referral,3220000,8677 Service Center,Atlanta,GA,30358,USA,Hospitality,Mynte,257,Private,1-(404)370-9011,Cool,Enterprise,1965
W_Account.5144,W_User.6,Marketing Event,3271000,373 Manley Park,Saint Louis,MO,63158,USA,Energy,Vitz,217,Public,1-(314)327-5067,Warm,Small Business,1899
W_Account.5145,W_User.15,Social Media,2410000,6 Coolidge Crossing,Columbus,OH,43284,USA,Machinery,Izio,139,Subsidiary,1-(614)541-3136,Warm,Small Business,1960
W_Account.5146,W_User.1,Partner,2674000,0 Fieldstone Park,Tuscaloosa,AL,35405,USA,Apparel,Thoughtsphere,147,Other,1-(205)463-0109,Cool,Small Business,1939
W_Account.5147,W_User.10,Marketing Event,3196000,47721 4th Way,Spring,TX,77386,USA,Agriculture,Cogibox,267,Public,1-(832)750-0268,Cool,Small Business,1922
W_Account.5148,W_User.10,Partner,2068000,7 Sachtjen Terrace,Atlanta,GA,30328,USA,Manufacturing,Buzzbean,112,Other,1-(678)904-7424,Cool,Mid-Market,1904
W_Account.5149,W_User.3,Cold Call,3887000,54 Sommers Place,Des Moines,IA,50310,USA,Electronics,Dynava,195,Private,1-(515)580-9704,Warm,Small Business,1916
W_Account.5150,W_User.15,Community,1799000,572 Logan Pass,Tampa,FL,33647,USA,Utilities,Riffpedia,228,Private,1-(813)309-2431,Hot,Small Business,1998
W_Account.5151,W_User.6,Social Media,2709000,93 Logan Plaza,Dallas,TX,75387,USA,Not For Profit,Browsezoom,115,Private,1-(214)397-2754,Hot,Mid-Market,1978
W_Account.5152,W_User.20,Social Media,3832000,9445 Anderson Circle,Washington,DC,20420,USA,Technology,Wikibox,242,Private,1-(202)788-3703,Hot,Small Business,1894
W_Account.5153,W_User.4,Website,2142000,81790 Spaight Avenue,Shreveport,LA,71161,USA,Insurance,Bluejam,212,Public,1-(318)658-1277,Cool,Small Business,1975
W_Account.5154,W_User.15,Cold Call,2495000,0230 Westerfield Alley,Kansas City,KS,66112,USA,Environmental,Zoomcast,160,Private,1-(913)638-2377,Warm,Small Business,1915
W_Account.5155,W_User.6,Website,3433000,96757 Gerald Crossing,Arlington,TX,76011,USA,Not For Profit,Kazio,310,Private,1-(817)384-9107,Cool,Mid-Market,2006
W_Account.5156,W_User.8,Social Media,4422000,718 Bowman Place,Silver Spring,MD,20918,USA,Utilities,Tanoodle,418,Public,1-(240)951-7920,Warm,Mid-Market,1909
W_Account.5157,W_User.5,Inbound Call,2933000,4544 Beilfuss Drive,Tuscaloosa,AL,35487,USA,Insurance,Skyvu,238,Private,1-(205)383-1520,Warm,Mid-Market,2003
W_Account.5158,W_User.14,Marketing Event,2845000,83753 Bonner Drive,Tampa,FL,33686,USA,Not For Profit,Kazu,167,Other,1-(813)223-6106,Hot,Small Business,1897
W_Account.5159,W_User.1,Community,4175000,4268 Gateway Hill,Los Angeles,CA,90065,USA,Apparel,Npath,451,Private,1-(213)798-7272,Warm,Small Business,1953
