W_Account.15016,W_User.4,Community,3740000,69 Kinsman Pass,Minneapolis,MN,55446,USA,Technology,Ailane,225,Private,1-(952)765-3380,Warm,Small Business,2007
W_Account.15017,W_User.1,Cold Call,2903000,885 Miller Court,San Antonio,TX,78220,USA,Shipping,Tekfly,170,Public,1-(210)605-1994,Hot,Small Business,2001
W_Account.15018,W_User.17,Social Media,2609000,9891 Sloan Hill,Fort Lauderdale,FL,33310,USA,Healthcare & Life Sciences,Blognation,208,Subsidiary,1-(754)702-7675,Cool,Mid-Market,1909
W_Account.15019,W_User.6,Cold Call,2466000,47067 Sheridan Place,Dallas,TX,75387,USA,Manufacturing,Youfeed,177,Public,1-(214)664-5314,Cool,Small Business,2006
W_Account.15020,W_User.10,Data.com,3144000,9 Meadow Valley Center,Harrisburg,PA,17110,USA,Shipping,Dabshots,212,Public,1-(717)302-1978,Hot,Small Business,1966
W_Account.15021,W_User.17,Referral,3193000,775 Karstens Road,Honolulu,HI,96805,USA,Not For Profit,Photolist,236,Subsidiary,1-(808)508-6249,Warm,Mid-Market,1955
W_Account.15022,W_User.13,Inbound Call,3046000,61 Blue Bill Park Circle,Portland,OR,97201,USA,Government,Meetz,194,Private,1-(971)362-6487,Cool,Small Business,1955
W_Account.15023,W_User.11,Inbound Call,2514000,41577 Amoth Lane,Oakland,CA,94622,USA,Not For Profit,Livefish,321,Other,1-(510)983-1468,Hot,Small Business,1910
W_Account.15024,W_User.8,Referral,2683000,977 Arkansas Court,Austin,TX,78744,USA,Biotechnology,Devbug,143,Private,1-(512)159-6089,Hot,Small Business,1928
W_Account.15025,W_User.6,Social Media,3223000,51931 Toban Road,Nashville,TN,37215,USA,Entertainment,Flipbug,214,Private,1-(615)777-4799,Warm,Mid-Market,1880
W_Account.15026,W_User.1,Data.com,3042000,02 Butterfield Park,El Paso,TX,88519,USA,Banking,Oyoba,271,Other,1-(915)852-4582,Hot,Mid-Market,1914
W_Account.15027,W_User.3,Community,3334000,9 Meadow Ridge Park,Irving,TX,75037,USA,Food & Beverage,Bubblemix,176,Private,1-(214)529-8780,Cool,Small Business,1991
W_Account.15028,W_User.17,Social Media,3038000,218 Park Meadow Place,New York City,NY,10105,USA,Biotechnology,Talane,164,Private,1-(212)926-3703,Hot,Small Business,1993
W_Account.15029,W_User.4,Website,1599000,0931 Stoughton Lane,Charlotte,NC,28289,USA,Shipping,Edgewire,80,Private,1-(704)385-8327,Warm,Small Business,2006
W_Account.15030,W_User.17,Marketing Event,3148000,5438 Helena Lane,Boise,ID,83722,USA,Environmental,Vipe,437,Subsidiary,1-(208)750-8181,Cool,Small Business,2002
W_Account.15031,W_User.3,Partner,2907000,98165 Bobwhite Junction,Las Cruces,NM,88006,USA,Construction,Thoughtstorm,157,Private,1-(505)977-9802,Hot,Mid-Market,2008
W_Account.15032,W_User.19,Marketing Event,2305000,506 Kings Park,Washington,DC,20299,USA,Communications,Voolith,115,Other,1-(202)731-4423,Warm,Small Business,1991
W_Account.15033,W_User.14,Community,3910000,7668 Packers Parkway,Alexandria,LA,71307,USA,Agriculture,Feedfire,193,Public,1-(318)916-0632,Hot,Small Business,1904
W_Account.15034,W_User.16,Data.com,2115000,6 Carey Alley,Louisville,KY,40205,USA,Machinery,Skaboo,147,Private,1-(502)865-9840,Warm,Small Business,1916
W_Account.15035,W_User.12,Inbound Call,2480000,0 Old Gate Drive,Los Angeles,CA,90015,USA,Food & Beverage,Youtags,143,Private,1-(626)634-1257,Hot,Mid-Market,1970
W_Account.15036,W_User.8,Cold Call,2904000,22657 Northview Trail,Springfield,MA,01152,USA,Recreation,Livepath,249,Subsidiary,1-(413)141-4600,Hot,Small Business,1964
W_Account.15037,W_User.17,Social Media,1746000,538 Tony Hill,Worcester,MA,01605,USA,Communications,Wordify,131,Other,1-(508)519-6483,Cool,Mid-Market,1913
W_Account.15038,W_User.13,Cold Call,2766000,8561 Bultman Road,Washington,DC,20508,USA,Media,Trupe,198,Private,1-(202)161-1035,Hot,Small Business,1995
W_Account.15039,W_User.12,Social Media,2556000,1051 Basil Hill,Miami,FL,33196,USA,Hospitality,Aivee,204,Private,1-(786)117-7119,Hot,Small Business,1968
W_Account.15040,W_User.20,Inbound Call,2979000,3245 Derek Alley,Tampa,FL,33633,USA,Electronics,Blogspan,174,Other,1-(813)927-4273,Warm,Mid-Market,1887
W_Account.15041,W_User.13,Data.com,2424000,0979 Logan Hill,Peoria,AZ,85383,USA,Transportation,Yakitri,154,Private,1-(602)710-8548,Warm,Small Business,2006
W_Account.15042,W_User.5,Cold Call,2620000,336 Cordelia Center,Athens,GA,30610,USA,Media,Kaymbo,247,Subsidiary,1-(706)617-7496,Warm,Small Business,1982
W_Account.15043,W_User.13,Referral,3460000,316 Fairview Court,Riverside,CA,92513,USA,Education,Meedoo,214,Subsidiary,1-(951)612-6090,Warm,Small Business,1970
W_Account.15044,W_User.11,Data.com,2868000,45044 Crest Line Terrace,Houston,TX,77212,USA,Agriculture,Gigashots,217,Subsidiary,1-(713)741-2779,Warm,Mid-Market,1960
W_Account.15045,W_User.6,Website,1880000,28596 Atwood Park,Lake Charles,LA,70616,USA,Communications,Mydo,99,Private,1-(337)715-6156,Hot,Small Business,1899
W_Account.15046,W_User.7,Partner,3170000,0813 Warner Trail,Reno,NV,89505,USA,Apparel,Oyope,172,Subsidiary,1-(775)128-6594,Hot,Mid-Market,1949
W_Account.15047,W_User.5,Marketing Event,2928000,452 Columbus Plaza,Toledo,OH,43666,USA,Banking,Shufflester,164,Private,1-(419)437-0771,Warm,Small Business,1993
W_Account.15048,W_User.4,Community,2364000,0 School Trail,Washington,DC,20409,USA,Insurance,Jayo,164,Private,1-(202)703-7034,Hot,Small Business,1991
W_Account.15049,W_User.18,Cold Call,2378000,33 Mcbride Center,Syracuse,NY,13210,USA,Utilities,Skidoo,152,Subsidiary,1-(315)810-5755,Cool,Mid-Market,1947
W_Account.15050,W_User.3,Inbound Call,2449000,300 Anzinger Parkway,Chicago,IL,60646,USA,Agriculture,Photolist,133,Private,1-(312)788-9109,Hot,Small Business,1880
W_Account.15051,W_User.15,Referral,2559000,94 Independence Circle,Palatine,IL,60078,USA,Financial Services,Edgeclub,125,Subsidiary,1-(847)681-3775,Warm,Small Business,1912
W_Account.15052,W_User.7,Partner,3763000,5 Russell Plaza,Silver Spring,MD,20918,USA,Communications,Zooxo,247,Private,1-(240)643-0842,Cool,Small Business,1932
W_Account.15053,W_User.7,Marketing Event,3641000,1 Sheridan Way,Roanoke,VA,24020,USA,Consulting,Skyble,240,Private,1-(540)844-8049,Warm,Small Business,1985
W_Account.15054,W_User.1,Data.com,3908000,75 Prentice Circle,Phoenix,AZ,85015,USA,Food & Beverage,Photospace,205,Private,1-(602)393-0554,Cool,Small Business,1892
W_Account.15055,W_User.14,Cold Call,1980000,16762 Mccormick Park,Naples,FL,33963,USA,Telecommunications,Realblab,231,Private,1-(239)873-4259,Warm,Small Business,1911
W_Account.15056,W_User.3,Cold Call,3969000,86790 Mesta Point,Athens,GA,30605,USA,Banking,Chatterbridge,335,Private,1-(706)865-2101,Cool,Small Business,1954
W_Account.15057,W_User.13,Website,3120000,33512 Fieldstone Lane,Dallas,TX,75367,USA,Biotechnology,Ntag,167,Private,1-(214)237-0877,Hot,Small Business,1954
W_Account.15058,W_User.19,Data.com,3426000,6456 Waywood Point,Shreveport,LA,71166,USA,Shipping,Vidoo,389,Other,1-(318)141-7030,Hot,Mid-Market,1952
W_Account.15059,W_User.2,Cold Call,2309000,22 Bowman Place,San Francisco,CA,94164,USA,Recreation,Plambee,114,Private,1-(415)501-1835,Hot,Small Business,1935
W_Account.15060,W_User.19,Partner,2681000,257 Sundown Junction,Rochester,NY,14604,USA,Government,Yombu,180,Private,1-(585)294-0061,Warm,Small Business,1881
W_Account.15061,W_User.16,Social Media,2778000,869 Prairie Rose Lane,Iowa City,IA,52245,USA,Apparel,Vinte,251,Private,1-(319)787-3426,Warm,Small Business,1913
W_Account.15062,W_User.4,Marketing Event,3682000,783 Welch Alley,Dayton,OH,45414,USA,Government,Zooxo,217,Private,1-(937)496-6786,Cool,Mid-Market,1976
W_Account.15063,W_User.3,Cold Call,2688000,136 Briar Crest Circle,Lehigh Acres,FL,33972,USA,Financial Services,Latz,231,Subsidiary,1-(239)310-7144,Cool,Small Business,2003
W_Account.15064,W_User.11,Referral,1792000,33910 Loftsgordon Street,Seattle,WA,98104,USA,Education,Jabbersphere,116,Subsidiary,1-(425)515-1385,Warm,Small Business,1951
W_Account.15065,W_User.16,Referral,2865000,66 Mariners Cove Street,Fresno,CA,93715,USA,Healthcare & Life Sciences,Rhynyx,192,Private,1-(559)386-0307,Warm,Small Business,2005
W_Account.15066,W_User.5,Data.com,2496000,4669 American Ash Road,Independence,MO,64054,USA,Energy,Skibox,156,Private,1-(816)881-3988,Warm,Small Business,1984
W_Account.15067,W_User.3,Partner,1879000,4 Dorton Avenue,Reno,NV,89550,USA,Government,Fatz,205,Public,1-(775)846-2208,Hot,Mid-Market,1997
W_Account.15068,W_User.16,Inbound Call,3424000,5327 Bluejay Terrace,Cincinnati,OH,45213,USA,Utilities,Katz,259,Private,1-(513)443-7873,Hot,Small Business,1892
W_Account.15069,W_User.4,Inbound Call,3231000,848 Muir Plaza,Worcester,MA,01605,USA,Communications,Bubblebox,223,Public,1-(508)661-2334,Warm,Small Business,1981
W_Account.15070,W_User.2,Marketing Event,3362000,5 Prairieview Center,Laurel,MD,20709,USA,Utilities,Mynte,244,Private,1-(301)971-7316,Warm,Mid-Market,1907
W_Account.15071,W_User.12,Referral,2137000,30 Charing Cross Parkway,Modesto,CA,95397,USA,Apparel,Skynoodle,175,Private,1-(209)298-6353,Cool,Mid-Market,1967
W_Account.15072,W_User.16,Partner,2434000,53 Hoepker Terrace,Denver,CO,80209,USA,Consulting,Mydo,240,Private,1-(719)346-0519,Hot,Small Business,1885
W_Account.15073,W_User.19,Partner,3536000,2281 Blaine Hill,Lubbock,TX,79415,USA,Construction,Aimbo,172,Other,1-(806)789-3424,Hot,Small Business,1972
W_Account.15074,W_User.10,Data.com,3610000,855 Shopko Park,Jackson,TN,38308,USA,Machinery,Dabvine,202,Public,1-(731)589-0570,Warm,Small Business,1912
W_Account.15075,W_User.17,Partner,2705000,042 Express Street,Clearwater,FL,33763,USA,Telecommunications,Skipfire,109,Private,1-(727)672-5035,Cool,Small Business,1972
W_Account.15076,W_User.14,Data.com,3206000,6464 Hoffman Parkway,Tulsa,OK,74133,USA,Telecommunications,Trudoo,225,Public,1-(918)982-4711,Warm,Small Business,2000
W_Account.15077,W_User.7,Social Media,2935000,253 Myrtle Court,Memphis,TN,38150,USA,Shipping,Leexo,200,Public,1-(901)625-8778,Cool,Small Business,1908
W_Account.15078,W_User.4,Community,2934000,42204 Straubel Trail,Gaithersburg,MD,20883,USA,Financial Services,Eazzy,209,Public,1-(240)725-4595,Hot,Small Business,1881
W_Account.15079,W_User.5,Cold Call,2445000,4 Summit Plaza,El Paso,TX,88579,USA,Chemicals,Skimia,216,Private,1-(915)770-7983,Hot,Mid-Market,1952
W_Account.15080,W_User.10,Website,3710000,39 Dunning Way,Portland,OR,97211,USA,Electronics,Browsetype,290,Subsidiary,1-(208)858-7165,Warm,Small Business,1907
W_Account.15081,W_User.10,Referral,3290000,38 2nd Point,Sioux City,IA,51110,USA,Entertainment,Yamia,177,Public,1-(712)187-9571,Warm,Small Business,1999
W_Account.15082,W_User.15,Community,1998000,33202 Utah Park,Dearborn,MI,48126,USA,Communications,Mymm,134,Public,1-(734)481-9197,Hot,Small Business,1979
W_Account.15083,W_User.11,Marketing Event,3283000,687 Everett Place,Amarillo,TX,79105,USA,Shipping,Jaloo,174,Private,1-(806)766-9892,Hot,Small Business,1919
W_Account.15084,W_User.15,Community,3311000,2912 Corben Hill,Columbus,OH,43220,USA,Biotechnology,Jaxbean,187,Private,1-(614)299-6309,Hot,Small Business,1911
W_Account.15085,W_User.6,Data.com,3628000,8230 Summit Drive,Saint Louis,MO,63150,USA,Technology,Zava,259,Public,1-(314)521-6611,Hot,Small Business,1952
W_Account.15086,W_User.8,Inbound Call,3109000,48470 Banding Court,Sacramento,CA,94297,USA,Energy,Dynava,189,Private,1-(916)292-7224,Cool,Small Business,1929
W_Account.15087,W_User.18,Social Media,2770000,1916 Pond Street,Fort Lauderdale,FL,33315,USA,Transportation,Tavu,254,Private,1-(954)654-9857,Cool,Small Business,1935
W_Account.15088,W_User.16,Cold Call,3190000,15 Nevada Crossing,Baton Rouge,LA,70805,USA,Telecommunications,Jabbertype,192,Private,1-(225)354-8282,Hot,Small Business,1992
W_Account.15089,W_User.16,Website,2542000,09954 Mockingbird Point,Des Moines,IA,50936,USA,Machinery,Skinix,119,Subsidiary,1-(515)735-7477,Hot,Small Business,1998
W_Account.15090,W_User.9,Data.com,2532000,8007 Fairview Crossing,Washington,DC,20231,USA,Food & Beverage,Topiczoom,181,Public,1-(202)911-6320,Cool,Mid-Market,1880
W_Account.15091,W_User.7,Referral,2853000,6 Parkside Alley,Denver,CO,80299,USA,Transportation,Edgeblab,248,Public,1-(303)405-3582,Warm,Small Business,1916
W_Account.15092,W_User.8,Data.com,3050000,6661 Oak Court,Washington,DC,20520,USA,Environmental,Realcube,294,Private,1-(202)270-1954,Warm,Small Business,1925
W_Account.15093,W_User.17,Community,2550000,5461 Petterle Alley,Boise,ID,83727,USA,Communications,Meevee,252,Private,1-(208)860-5123,Cool,Small Business,1955
W_Account.15094,W_User.18,Social Media,2351000,90 Cascade Point,Vancouver,WA,98682,USA,Biotechnology,Eayo,157,Private,1-(360)552-9445,Cool,Small Business,1930
W_Account.15095,W_User.18,Website,2914000,671 Hanover Parkway,Charlotte,NC,28272,USA,Telecommunications,Devshare,171,Private,1-(704)331-6224,Warm,Small Business,1911
W_Account.15096,W_User.1,Referral,2535000,06051 Arkansas Alley,San Antonio,TX,78255,USA,Media,Dynabox,186,Public,1-(830)852-8987,Hot,Small Business,1889
W_Account.15097,W_User.10,Community,3026000,5 Elmside Trail,Phoenix,AZ,85020,USA,Government,Yodel,165,Private,1-(602)703-3040,Cool,Small Business,1981
W_Account.15098,W_User.2,Inbound Call,3552000,128 Morrow Center,Charlotte,NC,28205,USA,Banking,Kwideo,175,Private,1-(704)836-5863,Cool,Small Business,1926
W_Account.15099,W_User.16,Website,2000000,4 Magdeline Terrace,Akron,OH,44321,USA,Construction,Quamba,142,Public,1-(330)215-4170,Hot,Small Business,1999
W_Account.15100,W_User.17,Referral,2602000,130 Riverside Road,Houston,TX,77005,USA,Hospitality,JumpXS,222,Private,1-(713)249-4528,Hot,Small Business,1960
W_Account.15101,W_User.2,Partner,3185000,376 Judy Street,Salt Lake City,UT,84120,USA,Chemicals,Katz,201,Private,1-(801)839-8839,Hot,Small Business,1895
W_Account.15102,W_User.13,Referral,2576000,297 Spenser Terrace,Davenport,IA,52809,USA,Other,Yodo,212,Public,1-(563)776-7370,Cool,Small Business,1915
W_Account.15103,W_User.2,Data.com,2959000,544 Monterey Crossing,Stockton,CA,95210,USA,Banking,Buzzshare,357,Subsidiary,1-(209)543-1407,Hot,Small Business,1966
W_Account.15104,W_User.19,Partner,2703000,98 Hoard Plaza,Anchorage,AK,99522,USA,Utilities,Shufflebeat,244,Private,1-(907)626-4725,Cool,Mid-Market,1927
W_Account.15105,W_User.13,Cold Call,2366000,8 Ludington Court,Hot Springs National Park,AR,71914,USA,Machinery,Dynabox,137,Public,1-(501)894-3607,Hot,Small Business,1907
W_Account.15106,W_User.11,Referral,1458000,0 Towne Place,Washington,DC,20540,USA,Consulting,Mudo,113,Public,1-(202)515-8765,Warm,Small Business,1925
W_Account.15107,W_User.6,Referral,3353000,4144 Nevada Way,Ogden,UT,84403,USA,Hospitality,Yadel,202,Private,1-(801)893-9897,Warm,Small Business,1978
W_Account.15108,W_User.4,Inbound Call,3200000,757 Forest Run Road,Irvine,CA,92710,USA,Engineering,Tagfeed,302,Private,1-(714)489-8836,Hot,Small Business,1986
W_Account.15109,W_User.18,Community,2940000,28 Manley Court,Lubbock,TX,79415,USA,Shipping,Riffpath,231,Subsidiary,1-(806)438-6379,Cool,Small Business,1908
W_Account.15110,W_User.12,Referral,1758000,86629 Harbort Crossing,Philadelphia,PA,19125,USA,Hospitality,Zazio,109,Private,1-(215)457-3451,Hot,Small Business,1886
W_Account.15111,W_User.14,Inbound Call,2259000,6 Macpherson Crossing,Gainesville,FL,32605,USA,Food & Beverage,Janyx,131,Subsidiary,1-(352)388-1557,Hot,Small Business,1922
W_Account.15112,W_User.16,Partner,2683000,3 Hudson Drive,Akron,OH,44393,USA,Environmental,Yakidoo,146,Private,1-(234)872-1492,Hot,Small Business,1923
W_Account.15113,W_User.12,Referral,2383000,867 Holmberg Park,San Antonio,TX,78220,USA,Government,Feedmix,173,Public,1-(210)891-2550,Hot,Small Business,1963
W_Account.15114,W_User.12,Cold Call,2973000,3 Jenifer Park,Van Nuys,CA,91499,USA,Manufacturing,Oodoo,156,Other,1-(213)991-8257,Cool,Small Business,1949
W_Account.15115,W_User.10,Cold Call,3493000,509 Schmedeman Road,Trenton,NJ,08650,USA,Education,Tanoodle,265,Public,1-(609)330-0292,Cool,Small Business,1972
W_Account.15116,W_User.3,Partner,2053000,46728 Brown Park,New York City,NY,10131,USA,Other,Pixonyx,164,Public,1-(212)699-2385,Hot,Small Business,1948
W_Account.15117,W_User.4,Community,2894000,4 Menomonie Parkway,Gainesville,FL,32605,USA,Utilities,Lazzy,217,Private,1-(352)903-9888,Warm,Small Business,1909
W_Account.15118,W_User.19,Referral,2408000,247 Quincy Plaza,El Paso,TX,79923,USA,Manufacturing,Brainlounge,186,Subsidiary,1-(915)472-0317,Cool,Small Business,1962
W_Account.15119,W_User.12,Inbound Call,3285000,799 Hooker Drive,Minneapolis,MN,55487,USA,Communications,Katz,173,Public,1-(612)444-7003,Hot,Mid-Market,1909
W_Account.15120,W_User.14,Marketing Event,2927000,8 Knutson Drive,Norfolk,VA,23520,USA,Not For Profit,Linkbridge,213,Private,1-(757)781-8545,Hot,Small Business,1962
W_Account.15121,W_User.18,Community,2737000,34 Fallview Park,Bradenton,FL,34205,USA,Media,Wikibox,193,Private,1-(941)858-6750,Hot,Small Business,1955
W_Account.15122,W_User.4,Community,2533000,80804 Grim Crossing,Los Angeles,CA,90020,USA,Hospitality,Devbug,223,Public,1-(323)785-8317,Warm,Small Business,1989
W_Account.15123,W_User.12,Inbound Call,2848000,4 Caliangt Junction,Saint Louis,MO,63143,USA,Technology,Mynte,196,Private,1-(314)763-8589,Cool,Small Business,1909
W_Account.15124,W_User.7,Website,2788000,74 Elka Pass,Sterling,VA,20167,USA,Banking,Kwinu,190,Private,1-(571)166-0785,Hot,Small Business,1880
W_Account.15125,W_User.4,Website,2257000,17 Sauthoff Way,Pensacola,FL,32590,USA,Government,Teklist,129,Subsidiary,1-(850)104-1253,Warm,Small Business,1897
W_Account.15126,W_User.18,Referral,2050000,95 High Crossing Junction,Honolulu,HI,96810,USA,Government,Demizz,296,Other,1-(808)454-9496,Warm,Small Business,1920
W_Account.15127,W_User.7,Referral,2889000,10 Bultman Terrace,Hialeah,FL,33013,USA,Engineering,Yotz,195,Public,1-(305)783-9019,Hot,Small Business,1914
W_Account.15128,W_User.15,Cold Call,2795000,4 Randy Place,Evansville,IN,47732,USA,Education,Wordify,153,Other,1-(812)959-8628,Warm,Small Business,1977
W_Account.15129,W_User.15,Marketing Event,3105000,941 Barnett Circle,Mesa,AZ,85205,USA,Energy,Thoughtbeat,190,Public,1-(602)366-9750,Cool,Small Business,1966
W_Account.15130,W_User.19,Referral,2048000,62634 Jenifer Crossing,Knoxville,TN,37914,USA,Engineering,Riffpedia,148,Public,1-(865)834-6820,Hot,Small Business,1987
W_Account.15131,W_User.11,Partner,3293000,74090 Duke Hill,Minneapolis,MN,55480,USA,Utilities,Devcast,163,Private,1-(612)904-9983,Warm,Small Business,1920
W_Account.15132,W_User.5,Marketing Event,2764000,3 Warrior Center,Portland,OR,97240,USA,Insurance,Linktype,443,Public,1-(971)362-4348,Warm,Small Business,1970
W_Account.15133,W_User.8,Inbound Call,2951000,3 Waywood Street,Spokane,WA,99205,USA,Manufacturing,Chatterbridge,201,Private,1-(509)527-9368,Cool,Small Business,1925
W_Account.15134,W_User.5,Partner,2979000,9 Meadow Valley Hill,San Jose,CA,95128,USA,Insurance,Yodo,220,Public,1-(408)517-1155,Hot,Mid-Market,1987
W_Account.15135,W_User.17,Website,3429000,4 Transport Center,Elizabeth,NJ,07208,USA,Transportation,Yakidoo,236,Other,1-(908)313-9304,Cool,Small Business,1908
W_Account.15136,W_User.19,Cold Call,2402000,62 Twin Pines Trail,Pompano Beach,FL,33064,USA,Government,Latz,150,Private,1-(561)758-3199,Hot,Mid-Market,1913
W_Account.15137,W_User.17,Data.com,3527000,33 Granby Drive,Mesa,AZ,85210,USA,Apparel,Zoonder,271,Other,1-(928)162-3043,Warm,Mid-Market,1991
W_Account.15138,W_User.18,Social Media,3553000,6 Kedzie Point,Tulsa,OK,74126,USA,Insurance,Jaxbean,289,Other,1-(918)861-0604,Warm,Mid-Market,2010
W_Account.15139,W_User.20,Website,3850000,526 Ridgeview Court,Duluth,GA,30195,USA,Insurance,Eidel,360,Subsidiary,1-(770)277-7885,Hot,Small Business,1993
W_Account.15140,W_User.12,Social Media,1758000,1 Rowland Lane,Lake Charles,LA,70607,USA,Government,Thoughtworks,120,Private,1-(337)890-6143,Hot,Small Business,1971
W_Account.15141,W_User.1,Marketing Event,3958000,39 Wayridge Point,Amarillo,TX,79182,USA,Insurance,Linkbuzz,233,Public,1-(806)109-3772,Warm,Small Business,1898
W_Account.15142,W_User.11,Partner,3213000,5 Homewood Pass,Fort Lauderdale,FL,33345,USA,Government,Topicblab,264,Private,1-(754)602-1508,Warm,Small Business,1976
W_Account.15143,W_User.1,Community,3369000,79491 Toban Road,Amarillo,TX,79176,USA,Telecommunications,Yodel,190,Subsidiary,1-(806)284-1023,Cool,Small Business,1995
W_Account.15144,W_User.5,Data.com,3129000,5 Sloan Point,Fort Worth,TX,76105,USA,Entertainment,Twimm,154,Subsidiary,1-(817)421-3941,Cool,Small Business,1944
W_Account.15145,W_User.19,Website,2586000,7 Stone Corner Pass,Mobile,AL,36605,USA,Financial Services,Kare,230,Private,1-(251)486-2367,Hot,Mid-Market,1987
W_Account.15146,W_User.13,Referral,3218000,76 Saint Paul Road,Jackson,MS,39210,USA,Biotechnology,Blognation,335,Private,1-(601)487-9696,Warm,Small Business,1980
W_Account.15147,W_User.4,Community,2937000,5 Tomscot Center,Des Moines,IA,50981,USA,Healthcare & Life Sciences,Ozu,140,Public,1-(515)373-7999,Warm,Small Business,1885
W_Account.15148,W_User.13,Partner,1561000,1 Ryan Drive,Evansville,IN,47732,USA,Communications,Skipfire,121,Public,1-(812)765-3439,Hot,Small Business,2009
W_Account.15149,W_User.15,Referral,2730000,27 Gale Avenue,Houston,TX,77095,USA,Manufacturing,Devify,223,Other,1-(281)976-0369,Hot,Small Business,1978
W_Account.15150,W_User.1,Community,3191000,9694 Truax Plaza,Beaumont,TX,77713,USA,Chemicals,Gabcube,197,Private,1-(936)154-5031,Hot,Small Business,1933
W_Account.15151,W_User.10,Social Media,2647000,3426 Lakeland Lane,Arlington,TX,76011,USA,Engineering,Quamba,173,Private,1-(214)773-0572,Warm,Mid-Market,1931
W_Account.15152,W_User.8,Data.com,2899000,9 Fordem Alley,Sioux Falls,SD,57188,USA,Transportation,Eadel,230,Private,1-(605)213-5850,Warm,Small Business,1935
W_Account.15153,W_User.8,Website,2375000,43 Harbort Place,Irvine,CA,92612,USA,Environmental,Photobug,139,Private,1-(510)337-6859,Warm,Small Business,1977
W_Account.15154,W_User.1,Data.com,2900000,3155 Manufacturers Trail,Kalamazoo,MI,49048,USA,Other,Wordware,231,Private,1-(517)476-9786,Cool,Small Business,1908
W_Account.15155,W_User.15,Website,2538000,6 Laurel Avenue,Worcester,MA,01610,USA,Hospitality,Zoonder,201,Private,1-(774)470-2921,Cool,Small Business,1888
W_Account.15156,W_User.13,Data.com,3923000,07623 Fieldstone Street,Omaha,NE,68105,USA,Agriculture,Yakijo,288,Private,1-(402)670-1334,Hot,Mid-Market,1992
W_Account.15157,W_User.14,Data.com,3093000,3898 Lindbergh Trail,Topeka,KS,66617,USA,Communications,Yacero,158,Private,1-(785)595-5005,Warm,Small Business,1920
W_Account.15158,W_User.12,Referral,2546000,224 Namekagon Court,Pittsburgh,PA,15286,USA,Machinery,Innojam,207,Private,1-(412)729-0426,Hot,Small Business,1999
W_Account.15159,W_User.12,Cold Call,2599000,0266 Manley Court,New Orleans,LA,70187,USA,Technology,Photofeed,158,Other,1-(504)432-1874,Warm,Small Business,1915
W_Account.15160,W_User.8,Cold Call,2452000,39699 Golf View Way,Wichita,KS,67230,USA,Retail,Zoomcast,161,Private,1-(316)628-7256,Warm,Small Business,1998
